ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,CITY,POSTALCODE,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,ORDERMONTH,ORDERYEAR
10139,20,71.19999694824219,3,1424,2018-07-16,Shipped,Vintage Cars,62,S18_2957,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,Small,7,2018
10150,30,49.970001220703125,11,1499.0999755859375,2018-09-19,Shipped,Vintage Cars,62,S18_2957,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,Small,9,2018
10163,48,69.95999908447266,4,3358.080078125,2018-10-20,Shipped,Vintage Cars,62,S18_2957,Classic Legends Inc.,2125558493,5905 Pompton St.,NYC,10022,USA,Hernandez,Maria,Medium,10,2018
10173,28,53.720001220703125,2,1504.1600341796875,2018-11-05,Shipped,Vintage Cars,62,S18_2957,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,Small,11,2018
10183,39,68.08000183105469,11,2655.1201171875,2018-11-13,Shipped,Vintage Cars,62,S18_2957,"Classic Gift Ideas, Inc",2155554695,782 First Street,Philadelphia,71270,USA,Cervantes,Francisca,Small,11,2018
10193,24,51.84000015258789,3,1244.1600341796875,2018-11-21,Shipped,Vintage Cars,62,S18_2957,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,3150,Australia,Connery,Sean,Small,11,2018
10206,28,67.45999908447266,9,1888.8800048828125,2018-12-05,Shipped,Vintage Cars,62,S18_2957,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Vancouver,V3F 2K1,Canada,Tannamuri,Yoshi,Small,12,2018
10215,31,58.709999084472656,6,1820.010009765625,2019-01-29,Shipped,Vintage Cars,62,S18_2957,West Coast Collectables Co.,3105553722,3675 Furth Circle,Burbank,94019,USA,Thompson,Steve,Small,1,2019
10228,45,63.709999084472656,5,2866.949951171875,2019-03-10,Shipped,Vintage Cars,62,S18_2957,Cambridge Collectables Co.,6175555555,4658 Baden Av.,Cambridge,51247,USA,Tseng,Kyung,Small,3,2019
10244,24,58.09000015258789,3,1394.1600341796875,2019-04-29,Shipped,Vintage Cars,62,S18_2957,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,4,2019
10257,49,53.720001220703125,3,2632.280029296875,2019-06-14,Shipped,Vintage Cars,62,S18_2957,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,94217,USA,Frick,Sue,Small,6,2019
10269,32,63.08000183105469,1,2018.56005859375,2019-07-16,Shipped,Vintage Cars,62,S18_2957,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Small,7,2019
10280,43,68.70999908447266,5,2954.530029296875,2019-08-17,Shipped,Vintage Cars,62,S18_2957,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,10100,Italy,Accorti,Paolo,Small,8,2019
10291,37,50.59000015258789,14,1871.8299560546875,2019-09-08,Shipped,Vintage Cars,62,S18_2957,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Small,9,2019
10304,24,64.95999908447266,9,1559.0400390625,2019-10-11,Shipped,Vintage Cars,62,S18_2957,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,78000,France,Tonini,Daniel,Small,10,2019
10312,35,53.720001220703125,6,1880.199951171875,2019-10-21,Shipped,Vintage Cars,62,S18_2957,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small,10,2019
10322,41,29.8700008392334,13,1224.6700439453125,2019-11-04,Shipped,Vintage Cars,62,S18_2957,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,62005,USA,Young,Valarie,Small,11,2019
10332,26,114.58000183105469,17,2979.080078125,2019-11-17,Shipped,Vintage Cars,62,S18_2957,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,Ashworth,Victoria,Small,11,2019
10347,34,64.95999908447266,10,2208.639892578125,2019-11-29,Shipped,Vintage Cars,62,S18_2957,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,Small,11,2019
10357,49,70.58000183105469,5,3458.419921875,2019-12-10,Shipped,Vintage Cars,62,S18_2957,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,12,2019
10369,28,44.209999084472656,6,1237.8800048828125,2020-01-20,Shipped,Vintage Cars,62,S18_2957,Collectables For Less Inc.,6175558555,7825 Douglas Av.,Brickhaven,58339,USA,Nelson,Allen,Small,1,2020
10392,37,59.959999084472656,3,2218.52001953125,2020-03-10,Shipped,Vintage Cars,62,S18_2957,Mini Auto Werke,7675-3555,Kirchgasse 6,Graz,8010,Austria,Mendel,Roland,Small,3,2020
10423,31,53.720001220703125,3,1665.3199462890625,2020-05-30,In Process,Vintage Cars,62,S18_2957,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,B-1180,Belgium,Dewey,Catherine,Small,5,2020
10106,41,83.44000244140625,18,3421.0400390625,2018-02-17,Shipped,Ships,86,S18_3029,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,Medium,2,2018
10119,21,89.45999908447266,9,1878.6600341796875,2018-04-28,Shipped,Ships,86,S18_3029,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Small,4,2018
10130,40,96.33999633789062,2,3853.60009765625,2018-06-16,Shipped,Ships,86,S18_3029,Auto-Moto Classics Inc.,6175558428,16780 Pompton St.,Brickhaven,58339,USA,Taylor,Leslie,Medium,6,2018
10143,46,74.83999633789062,13,3442.639892578125,2018-08-10,Shipped,Ships,86,S18_3029,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,50553,USA,Tam,Wing C,Medium,8,2018
10155,44,79.13999938964844,11,3482.159912109375,2018-10-06,Shipped,Ships,86,S18_3029,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,21240,Finland,Karttunen,Matti,Medium,10,2018
10167,46,73.12000274658203,7,3363.52001953125,2018-10-23,Cancelled,Ships,86,S18_3029,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Medium,10,2018
10178,41,81.72000122070312,10,3350.52001953125,2018-11-08,Shipped,Ships,86,S18_3029,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Toulouse,31000,France,Roulet,Annette,Medium,11,2018
10186,32,89.45999908447266,7,2862.719970703125,2018-11-14,Shipped,Ships,86,S18_3029,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,London,WA1 1DP,UK,Hardy,Thomas,Small,11,2018
10197,46,87.73999786376953,4,4036.0400390625,2018-11-26,Shipped,Ships,86,S18_3029,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,8022,Spain,Saavedra,Eduardo,Medium,11,2018
10222,49,94.62000274658203,10,4636.3798828125,2019-02-19,Shipped,Ships,86,S18_3029,Collectable Mini Designs Co.,7605558146,361 Furth Circle,San Diego,91217,USA,Thompson,Valarie,Medium,2,2019
10248,21,73.9800033569336,1,1553.5799560546875,2019-05-07,Cancelled,Ships,86,S18_3029,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,Small,5,2019
10262,32,84.30000305175781,15,2697.60009765625,2019-06-24,Cancelled,Ships,86,S18_3029,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,6,2019
10273,34,98.05999755859375,2,3334.0400390625,2019-07-21,Shipped,Ships,86,S18_3029,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,B-1180,Belgium,Dewey,Catherine,Medium,7,2019
10283,21,98.05999755859375,4,2059.260009765625,2019-08-20,Shipped,Ships,86,S18_3029,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,Lincoln,Elizabeth,Small,8,2019
10296,21,96.33999633789062,13,2023.1400146484375,2019-09-15,Shipped,Ships,86,S18_3029,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Munich,80686,Germany,Donnermeyer,Michael,Small,9,2019
10307,31,83.44000244140625,7,2586.639892578125,2019-10-14,Shipped,Ships,86,S18_3029,"Classic Gift Ideas, Inc",2155554695,782 First Street,Philadelphia,71270,USA,Cervantes,Francisca,Small,10,2019
10316,21,94.62000274658203,15,1987.02001953125,2019-11-01,Shipped,Ships,86,S18_3029,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,PO31 7PJ,UK,Bennett,Helen,Small,11,2019
10327,25,45.86000061035156,5,1146.5,2019-11-10,Resolved,Ships,86,S18_3029,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,1734,Denmark,Petersen,Jytte,Small,11,2019
10338,28,82.58000183105469,3,2312.239990234375,2019-11-22,Shipped,Ships,86,S18_3029,Royale Belge,(071) 23 67 2555,"Boulevard Tirou, 255",Charleroi,B-6000,Belgium,Cartrain,Pascale,Small,11,2019
10350,43,64.97000122070312,6,2793.7099609375,2019-12-02,Shipped,Ships,86,S18_3029,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,12,2019
10373,22,86.73999786376953,5,1908.280029296875,2020-01-31,Shipped,Ships,86,S18_3029,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Oulu,90110,Finland,Koskitalo,Pirkko,Small,1,2020
10386,37,93.01000213623047,5,3441.3701171875,2020-03-01,Resolved,Ships,86,S18_3029,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,3,2020
10398,28,72.26000213623047,18,2023.280029296875,2020-03-30,Shipped,Ships,86,S18_3029,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,Small,3,2020
10400,30,74.83999633789062,7,2245.199951171875,2020-04-01,Shipped,Ships,86,S18_3029,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,94217,USA,Frick,Sue,Small,4,2020
10414,44,73.9800033569336,1,3255.1201171875,2020-05-06,On Hold,Ships,86,S18_3029,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,Medium,5,2020
10103,25,101.58000183105469,13,2539.5,2018-01-29,Shipped,Vintage Cars,104,S18_3136,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,4110,Norway,Bergulfsen,Jonas,Small,1,2018
10126,30,97.38999938964844,13,2921.699951171875,2018-05-28,Shipped,Vintage Cars,104,S18_3136,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,Small,5,2018
10139,20,90.05999755859375,2,1801.199951171875,2018-07-16,Shipped,Vintage Cars,104,S18_3136,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,Small,7,2018
10150,26,107.86000061035156,10,2804.360107421875,2018-09-19,Shipped,Vintage Cars,104,S18_3136,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,Small,9,2018
10163,40,122.5199966430664,3,4900.7998046875,2018-10-20,Shipped,Vintage Cars,104,S18_3136,Classic Legends Inc.,2125558493,5905 Pompton St.,NYC,10022,USA,Hernandez,Maria,Medium,10,2018
10173,31,89.01000213623047,1,2759.31005859375,2018-11-05,Shipped,Vintage Cars,104,S18_3136,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,Small,11,2018
10183,22,113.0999984741211,10,2488.199951171875,2018-11-13,Shipped,Vintage Cars,104,S18_3136,"Classic Gift Ideas, Inc",2155554695,782 First Street,Philadelphia,71270,USA,Cervantes,Francisca,Small,11,2018
10193,23,120.43000030517578,2,2769.889892578125,2018-11-21,Shipped,Vintage Cars,104,S18_3136,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,3150,Australia,Connery,Sean,Small,11,2018
10206,30,119.37999725341797,8,3581.39990234375,2018-12-05,Shipped,Vintage Cars,104,S18_3136,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Vancouver,V3F 2K1,Canada,Tannamuri,Yoshi,Medium,12,2018
10215,49,107.86000061035156,5,5285.14013671875,2019-01-29,Shipped,Vintage Cars,104,S18_3136,West Coast Collectables Co.,3105553722,3675 Furth Circle,Burbank,94019,USA,Thompson,Steve,Medium,1,2019
10228,31,102.62999725341797,4,3181.530029296875,2019-03-10,Shipped,Vintage Cars,104,S18_3136,Cambridge Collectables Co.,6175555555,4658 Baden Av.,Cambridge,51247,USA,Tseng,Kyung,Medium,3,2019
10244,29,115.19000244140625,2,3340.510009765625,2019-04-29,Shipped,Vintage Cars,104,S18_3136,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,4,2019
10257,37,84.81999969482422,2,3138.340087890625,2019-06-14,Shipped,Vintage Cars,104,S18_3136,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,94217,USA,Frick,Sue,Medium,6,2019
10270,38,125.66000366210938,11,4775.080078125,2019-07-19,Shipped,Vintage Cars,104,S18_3136,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,Medium,7,2019
10280,29,103.66999816894531,4,3006.429931640625,2019-08-17,Shipped,Vintage Cars,104,S18_3136,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,10100,Italy,Accorti,Paolo,Medium,8,2019
10291,23,124.62000274658203,13,2866.260009765625,2019-09-08,Shipped,Vintage Cars,104,S18_3136,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Small,9,2019
10304,26,85.87000274658203,8,2232.6201171875,2019-10-11,Shipped,Vintage Cars,104,S18_3136,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,78000,France,Tonini,Daniel,Small,10,2019
10312,38,117.29000091552734,5,4457.02001953125,2019-10-21,Shipped,Vintage Cars,104,S18_3136,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,10,2019
10322,48,47.040000915527344,7,2257.919921875,2019-11-04,Shipped,Vintage Cars,104,S18_3136,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,62005,USA,Young,Valarie,Small,11,2019
10332,40,39.79999923706055,18,1592,2019-11-17,Shipped,Vintage Cars,104,S18_3136,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,Ashworth,Victoria,Small,11,2019
10347,45,109.95999908447266,11,4948.2001953125,2019-11-29,Shipped,Vintage Cars,104,S18_3136,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,Medium,11,2019
10357,44,117.29000091552734,4,5160.759765625,2019-12-10,Shipped,Vintage Cars,104,S18_3136,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,12,2019
10369,21,94.22000122070312,5,1978.6199951171875,2020-01-20,Shipped,Vintage Cars,104,S18_3136,Collectables For Less Inc.,6175558555,7825 Douglas Av.,Brickhaven,58339,USA,Nelson,Allen,Small,1,2020
10392,29,86.91999816894531,2,2520.679931640625,2020-03-10,Shipped,Vintage Cars,104,S18_3136,Mini Auto Werke,7675-3555,Kirchgasse 6,Graz,8010,Austria,Mendel,Roland,Small,3,2020
10423,21,84.81999969482422,2,1781.219970703125,2020-05-30,In Process,Vintage Cars,104,S18_3136,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,B-1180,Belgium,Dewey,Catherine,Small,5,2020
10105,22,139.32000732421875,11,3065.0400390625,2018-02-11,Shipped,Vintage Cars,136,S18_3140,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,1734,Denmark,Petersen,Jytte,Medium,2,2018
10117,26,136.58999633789062,5,3551.340087890625,2018-04-16,Shipped,Vintage Cars,136,S18_3140,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,Medium,4,2018
10128,41,135.22000122070312,2,5544.02001953125,2018-06-06,Shipped,Vintage Cars,136,S18_3140,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,6,2018
10142,47,128.38999938964844,8,6034.330078125,2018-08-08,Shipped,Vintage Cars,136,S18_3140,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,8,2018
10153,31,117.47000122070312,7,3641.570068359375,2018-09-28,Shipped,Vintage Cars,136,S18_3140,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,9,2018
10166,43,161.17999267578125,2,6930.740234375,2018-10-21,Shipped,Vintage Cars,136,S18_3140,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,50553,USA,Benitez,Violeta,Medium,10,2018
10177,23,159.80999755859375,9,3675.6298828125,2018-11-07,Shipped,Vintage Cars,136,S18_3140,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Madrid,28023,Spain,Fernandez,Jesus,Medium,11,2018
10185,28,122.93000030517578,9,3442.0400390625,2018-11-14,Shipped,Vintage Cars,136,S18_3140,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,50553,USA,Tam,Wing C,Medium,11,2018
10196,49,140.69000244140625,1,6893.81005859375,2018-11-26,Shipped,Vintage Cars,136,S18_3140,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,97823,USA,Murphy,Leslie,Medium,11,2018
10208,24,109.2699966430664,9,2622.47998046875,2019-01-02,Shipped,Vintage Cars,136,S18_3140,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Small,1,2019
10221,33,133.86000061035156,3,4417.3798828125,2019-02-18,Shipped,Vintage Cars,136,S18_3140,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,B-1180,Belgium,Dewey,Catherine,Medium,2,2019
10232,22,163.91000366210938,6,3606.02001953125,2019-03-20,Shipped,Vintage Cars,136,S18_3140,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,PO31 7PJ,UK,Bennett,Helen,Medium,3,2019
10248,32,118.83000183105469,12,3802.56005859375,2019-05-07,Cancelled,Vintage Cars,136,S18_3140,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,Medium,5,2019
10273,40,125.66000366210938,13,5026.39990234375,2019-07-21,Shipped,Vintage Cars,136,S18_3140,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,B-1180,Belgium,Dewey,Catherine,Medium,7,2019
10282,43,155.7100067138672,1,6695.52978515625,2019-08-20,Shipped,Vintage Cars,136,S18_3140,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,8,2019
10293,24,117.47000122070312,4,2819.280029296875,2019-09-09,Shipped,Vintage Cars,136,S18_3140,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,10100,Italy,Accorti,Paolo,Small,9,2019
10306,32,117.47000122070312,9,3759.0400390625,2019-10-14,Shipped,Vintage Cars,136,S18_3140,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,Ashworth,Victoria,Medium,10,2019
10314,20,136.58999633789062,1,2731.800048828125,2019-10-22,Shipped,Vintage Cars,136,S18_3140,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,Small,10,2019
10325,24,69.12000274658203,9,1658.8800048828125,2019-11-05,Shipped,Vintage Cars,136,S18_3140,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,4110,Norway,Bergulfsen,Jonas,Small,11,2019
10336,48,120.37999725341797,12,5778.240234375,2019-11-20,Shipped,Vintage Cars,136,S18_3140,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",Paris,75012,France,Bertrand,Marie,Medium,11,2019
10350,44,117.9800033569336,1,5191.1201171875,2019-12-02,Shipped,Vintage Cars,136,S18_3140,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,12,2019
10372,28,137.9600067138672,3,3862.8798828125,2020-01-26,Shipped,Vintage Cars,136,S18_3140,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,106-0032,Japan,Shimamura,Akiko,Medium,1,2020
10383,24,61.52000045776367,9,1476.47998046875,2020-02-22,Shipped,Vintage Cars,136,S18_3140,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,2,2020
10396,33,159.80999755859375,2,5273.72998046875,2020-03-23,Shipped,Vintage Cars,136,S18_3140,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,3,2020
10414,41,118.83000183105469,12,4872.02978515625,2020-05-06,On Hold,Vintage Cars,136,S18_3140,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,Medium,5,2020
10104,23,198.1300048828125,13,4556.990234375,2018-01-31,Shipped,Classic Cars,169,S18_3232,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,1,2018
10109,46,179.5,5,8257,2018-03-10,Shipped,Classic Cars,169,S18_3232,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Philadelphia,71270,USA,Hernandez,Rosa,Large,3,2018
10114,48,171.02999877929688,4,8209.4404296875,2018-04-01,Shipped,Classic Cars,169,S18_3232,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",Paris,75012,France,Bertrand,Marie,Large,4,2018
10122,25,143.94000244140625,3,3598.5,2018-05-08,Shipped,Classic Cars,169,S18_3232,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",Marseille,13008,France,Lebihan,Laurence,Medium,5,2018
10127,22,174.4199981689453,15,3837.239990234375,2018-06-03,Shipped,Classic Cars,169,S18_3232,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,10022,USA,Young,Jeff,Medium,6,2018
10136,41,203.2100067138672,3,8331.6103515625,2018-07-04,Shipped,Classic Cars,169,S18_3232,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Toulouse,31000,France,Roulet,Annette,Large,7,2018
10141,34,142.25,9,4836.5,2018-08-01,Shipped,Classic Cars,169,S18_3232,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",Espoo,FIN-02271,Finland,Suominen,Kalle,Medium,8,2018
10148,32,169.33999633789062,14,5418.8798828125,2018-09-11,Shipped,Classic Cars,169,S18_3232,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Medium,9,2018
10151,21,177.80999755859375,7,3734.010009765625,2018-09-21,Shipped,Classic Cars,169,S18_3232,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Oulu,90110,Finland,Koskitalo,Pirkko,Medium,9,2018
10165,47,186.27000427246094,16,8754.6904296875,2018-10-22,Shipped,Classic Cars,169,S18_3232,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,Large,10,2018
